Batch_Speed,Reflex_ms,GK_Type,Max_Reach,X,Y,Dist,Open_Angle_Rad,Open_Angle_Deg,xG,Goals_per_100,Outcome
15,200,3,0.6,-2.5,13.5,13.73,0.1525,8.73,0.0224,0,SULIT
15,200,3,0.6,-2,13.5,13.65,0.1543,8.84,0.0245,0,SULIT
15,200,3,0.6,-1.5,13.5,13.58,0.1557,8.92,0.0264,0,SULIT
15,200,3,0.6,-1,13.5,13.54,0.1567,8.98,0.0279,0,SULIT
15,200,3,0.6,-0.5,13.5,13.51,0.1574,9.02,0.0291,0,SULIT
15,200,3,0.6,0,13.5,13.50,0.1576,9.03,0.0298,0,SULIT
15,200,3,0.6,0.5,13.5,13.51,0.1574,9.02,0.0291,0,SULIT
15,200,3,0.6,1,13.5,13.54,0.1567,8.98,0.0279,0,SULIT
15,200,3,0.6,1.5,13.5,13.58,0.1557,8.92,0.0264,0,SULIT
15,200,3,0.6,2,13.5,13.65,0.1543,8.84,0.0245,0,SULIT
15,200,3,0.6,2.5,13.5,13.73,0.1525,8.73,0.0224,0,SULIT
15,200,3,0.6,3,13.5,13.83,0.1503,8.61,0.0201,0,SULIT
15,200,3,0.6,3.5,13.5,13.95,0.1478,8.47,0.0178,0,SULIT
15,200,3,0.6,4,13.5,14.08,0.1451,8.31,0.0155,0,SULIT
15,200,3,0.6,4.5,13.5,14.23,0.1421,8.14,0.0133,0,SULIT
15,200,3,0.6,5,13.5,14.40,0.1389,7.96,0.0113,0,SULIT
15,200,3,0.6,5.5,13.5,14.58,0.1355,7.76,0.0094,0,SULIT
15,200,3,0.6,6,13.5,14.77,0.1320,7.56,0.0077,0,SULIT
15,200,3,0.6,6.5,13.5,14.98,0.1283,7.35,0.0062,0,SULIT
15,200,3,0.6,7,13.5,15.21,0.1246,7.14,0.0050,0,SULIT
15,200,3,0.6,7.5,13.5,15.44,0.1209,6.93,0.0040,0,SULIT
15,200,3,0.6,8,13.5,15.69,0.1171,6.71,0.0031,0,SULIT
15,200,3,0.6,8.5,13.5,15.95,0.1133,6.49,0.0024,0,SULIT
15,200,3,0.6,9,13.5,16.22,0.1096,6.28,0.0018,0,SULIT
15,200,3,0.6,9.5,13.5,16.51,0.1059,6.07,0.0014,0,SULIT
15,200,3,0.6,10,13.5,16.80,0.1023,5.86,0.0010,0,SULIT
15,200,3,0.6,-10,14,17.20,0.1012,5.80,0.0007,0,SULIT
15,200,3,0.6,-9.5,14,16.92,0.1047,6.00,0.0009,0,SULIT
15,200,3,0.6,-9,14,16.64,0.1081,6.20,0.0012,0,SULIT
15,200,3,0.6,-8.5,14,16.38,0.1116,6.40,0.0016,0,SULIT
15,200,3,0.6,-8,14,16.12,0.1151,6.60,0.0020,0,SULIT
15,200,3,0.6,-7.5,14,15.88,0.1186,6.80,0.0026,0,SULIT
15,200,3,0.6,-7,14,15.65,0.1221,7.00,0.0032,0,SULIT
15,200,3,0.6,-6.5,14,15.44,0.1255,7.19,0.0040,0,SULIT
15,200,3,0.6,-6,14,15.23,0.1289,7.38,0.0049,0,SULIT
15,200,3,0.6,-5.5,14,15.04,0.1321,7.57,0.0060,0,SULIT
15,200,3,0.6,-5,14,14.87,0.1352,7.75,0.0072,0,SULIT
15,200,3,0.6,-4.5,14,14.71,0.1381,7.92,0.0084,0,SULIT
15,200,3,0.6,-4,14,14.56,0.1409,8.07,0.0098,0,SULIT
15,200,3,0.6,-3.5,14,14.43,0.1434,8.21,0.0112,0,SULIT
15,200,3,0.6,-3,14,14.32,0.1456,8.34,0.0127,0,SULIT
15,200,3,0.6,-2.5,14,14.22,0.1475,8.45,0.0141,0,SULIT
15,200,3,0.6,-2,14,14.14,0.1492,8.55,0.0154,0,SULIT
15,200,3,0.6,-1.5,14,14.08,0.1505,8.62,0.0166,0,SULIT
15,200,3,0.6,-1,14,14.04,0.1514,8.68,0.0175,0,SULIT
15,200,3,0.6,-0.5,14,14.01,0.1520,8.71,0.0183,0,SULIT
15,200,3,0.6,0,14,14.00,0.1522,8.72,0.0187,0,SULIT
15,200,3,0.6,0.5,14,14.01,0.1520,8.71,0.0183,0,SULIT
15,200,3,0.6,1,14,14.04,0.1514,8.68,0.0175,0,SULIT
15,200,3,0.6,1.5,14,14.08,0.1505,8.62,0.0166,0,SULIT
15,200,3,0.6,2,14,14.14,0.1492,8.55,0.0154,0,SULIT
15,200,3,0.6,2.5,14,14.22,0.1475,8.45,0.0141,0,SULIT
15,200,3,0.6,3,14,14.32,0.1456,8.34,0.0127,0,SULIT
15,200,3,0.6,3.5,14,14.43,0.1434,8.21,0.0112,0,SULIT
15,200,3,0.6,4,14,14.56,0.1409,8.07,0.0098,0,SULIT
15,200,3,0.6,4.5,14,14.71,0.1381,7.92,0.0084,0,SULIT
15,200,3,0.6,5,14,14.87,0.1352,7.75,0.0072,0,SULIT
15,200,3,0.6,5.5,14,15.04,0.1321,7.57,0.0060,0,SULIT
15,200,3,0.6,6,14,15.23,0.1289,7.38,0.0049,0,SULIT
15,200,3,0.6,6.5,14,15.44,0.1255,7.19,0.0040,0,SULIT
15,200,3,0.6,7,14,15.65,0.1221,7.00,0.0032,0,SULIT
15,200,3,0.6,7.5,14,15.88,0.1186,6.80,0.0026,0,SULIT
15,200,3,0.6,8,14,16.12,0.1151,6.60,0.0020,0,SULIT
15,200,3,0.6,8.5,14,16.38,0.1116,6.40,0.0016,0,SULIT
15,200,3,0.6,9,14,16.64,0.1081,6.20,0.0012,0,SULIT
15,200,3,0.6,9.5,14,16.92,0.1047,6.00,0.0009,0,SULIT
15,200,3,0.6,10,14,17.20,0.1012,5.80,0.0007,0,SULIT
15,200,3,0.6,-10,14.5,17.61,0.1001,5.74,0.0005,0,SULIT
15,200,3,0.6,-9.5,14.5,17.33,0.1033,5.92,0.0006,0,SULIT
15,200,3,0.6,-9,14.5,17.07,0.1066,6.11,0.0008,0,SULIT
15,200,3,0.6,-8.5,14.5,16.81,0.1099,6.30,0.0010,0,SULIT
15,200,3,0.6,-8,14.5,16.56,0.1132,6.48,0.0013,0,SULIT
15,200,3,0.6,-7.5,14.5,16.32,0.1164,6.67,0.0017,0,SULIT
15,200,3,0.6,-7,14.5,16.10,0.1196,6.86,0.0021,0,SULIT
15,200,3,0.6,-6.5,14.5,15.89,0.1228,7.04,0.0026,0,SULIT
15,200,3,0.6,-6,14.5,15.69,0.1259,7.21,0.0032,0,SULIT
15,200,3,0.6,-5.5,14.5,15.51,0.1289,7.38,0.0038,0,SULIT
15,200,3,0.6,-5,14.5,15.34,0.1317,7.55,0.0045,0,SULIT
15,200,3,0.6,-4.5,14.5,15.18,0.1344,7.70,0.0053,0,SULIT
15,200,3,0.6,-4,14.5,15.04,0.1369,7.84,0.0062,0,SULIT
15,200,3,0.6,-3.5,14.5,14.92,0.1391,7.97,0.0071,0,SULIT
15,200,3,0.6,-3,14.5,14.81,0.1412,8.09,0.0079,0,SULIT
15,200,3,0.6,-2.5,14.5,14.71,0.1429,8.19,0.0088,0,SULIT
15,200,3,0.6,-2,14.5,14.64,0.1444,8.27,0.0096,0,SULIT
15,200,3,0.6,-1.5,14.5,14.58,0.1456,8.34,0.0103,0,SULIT
15,200,3,0.6,-1,14.5,14.53,0.1464,8.39,0.0109,0,SULIT
15,200,3,0.6,-0.5,14.5,14.51,0.1469,8.42,0.0114,0,SULIT
15,200,3,0.6,0,14.5,14.50,0.1471,8.43,0.0117,0,SULIT
15,200,3,0.6,0.5,14.5,14.51,0.1469,8.42,0.0114,0,SULIT
15,200,3,0.6,1,14.5,14.53,0.1464,8.39,0.0109,0,SULIT
15,200,3,0.6,1.5,14.5,14.58,0.1456,8.34,0.0103,0,SULIT
15,200,3,0.6,2,14.5,14.64,0.1444,8.27,0.0096,0,SULIT
15,200,3,0.6,2.5,14.5,14.71,0.1429,8.19,0.0088,0,SULIT
15,200,3,0.6,3,14.5,14.81,0.1412,8.09,0.0079,0,SULIT
15,200,3,0.6,3.5,14.5,14.92,0.1391,7.97,0.0071,0,SULIT
15,200,3,0.6,4,14.5,15.04,0.1369,7.84,0.0062,0,SULIT
15,200,3,0.6,4.5,14.5,15.18,0.1344,7.70,0.0053,0,SULIT
15,200,3,0.6,5,14.5,15.34,0.1317,7.55,0.0045,0,SULIT
15,200,3,0.6,5.5,14.5,15.51,0.1289,7.38,0.0038,0,SULIT
15,200,3,0.6,6,14.5,15.69,0.1259,7.21,0.0032,0,SULIT
15,200,3,0.6,6.5,14.5,15.89,0.1228,7.04,0.0026,0,SULIT
15,200,3,0.6,7,14.5,16.10,0.1196,6.86,0.0021,0,SULIT
15,200,3,0.6,7.5,14.5,16.32,0.1164,6.67,0.0017,0,SULIT
15,200,3,0.6,8,14.5,16.56,0.1132,6.48,0.0013,0,SULIT
15,200,3,0.6,8.5,14.5,16.81,0.1099,6.30,0.0010,0,SULIT
15,200,3,0.6,9,14.5,17.07,0.1066,6.11,0.0008,0,SULIT
15,200,3,0.6,9.5,14.5,17.33,0.1033,5.92,0.0006,0,SULIT
15,200,3,0.6,10,14.5,17.61,0.1001,5.74,0.0005,0,SULIT
15,200,3,0.6,-10,15,18.03,0.0990,5.67,0.0003,0,SULIT
15,200,3,0.6,-9.5,15,17.76,0.1020,5.84,0.0004,0,SULIT
15,200,3,0.6,-9,15,17.49,0.1051,6.02,0.0005,0,SULIT
15,200,3,0.6,-8.5,15,17.24,0.1081,6.20,0.0007,0,SULIT
15,200,3,0.6,-8,15,17.00,0.1112,6.37,0.0009,0,SULIT
15,200,3,0.6,-7.5,15,16.77,0.1142,6.54,0.0011,0,SULIT
15,200,3,0.6,-7,15,16.55,0.1172,6.72,0.0013,0,SULIT
15,200,3,0.6,-6.5,15,16.35,0.1201,6.88,0.0017,0,SULIT
15,200,3,0.6,-6,15,16.16,0.1230,7.05,0.0020,0,SULIT
15,200,3,0.6,-5.5,15,15.98,0.1257,7.20,0.0024,0,SULIT
15,200,3,0.6,-5,15,15.81,0.1283,7.35,0.0029,0,SULIT
15,200,3,0.6,-4.5,15,15.66,0.1308,7.49,0.0034,0,SULIT
15,200,3,0.6,-4,15,15.52,0.1331,7.62,0.0039,0,SULIT
15,200,3,0.6,-3.5,15,15.40,0.1351,7.74,0.0044,0,SULIT
15,200,3,0.6,-3,15,15.30,0.1370,7.85,0.0050,0,SULIT
15,200,3,0.6,-2.5,15,15.21,0.1386,7.94,0.0055,0,SULIT
15,200,3,0.6,-2,15,15.13,0.1399,8.02,0.0060,0,SULIT
15,200,3,0.6,-1.5,15,15.07,0.1410,8.08,0.0064,0,SULIT
15,200,3,0.6,-1,15,15.03,0.1418,8.12,0.0068,0,SULIT
15,200,3,0.6,-0.5,15,15.01,0.1422,8.15,0.0071,0,SULIT
15,200,3,0.6,0,15,15.00,0.1424,8.16,0.0073,0,SULIT
15,200,3,0.6,0.5,15,15.01,0.1422,8.15,0.0071,0,SULIT
15,200,3,0.6,1,15,15.03,0.1418,8.12,0.0068,0,SULIT
15,200,3,0.6,1.5,15,15.07,0.1410,8.08,0.0064,0,SULIT
15,200,3,0.6,2,15,15.13,0.1399,8.02,0.0060,0,SULIT
15,200,3,0.6,2.5,15,15.21,0.1386,7.94,0.0055,0,SULIT
15,200,3,0.6,3,15,15.30,0.1370,7.85,0.0050,0,SULIT
15,200,3,0.6,3.5,15,15.40,0.1351,7.74,0.0044,0,SULIT
15,200,3,0.6,4,15,15.52,0.1331,7.62,0.0039,0,SULIT
15,200,3,0.6,4.5,15,15.66,0.1308,7.49,0.0034,0,SULIT
15,200,3,0.6,5,15,15.81,0.1283,7.35,0.0029,0,SULIT
15,200,3,0.6,5.5,15,15.98,0.1257,7.20,0.0024,0,SULIT
15,200,3,0.6,6,15,16.16,0.1230,7.05,0.0020,0,SULIT
15,200,3,0.6,6.5,15,16.35,0.1201,6.88,0.0017,0,SULIT
15,200,3,0.6,7,15,16.55,0.1172,6.72,0.0013,0,SULIT
15,200,3,0.6,7.5,15,16.77,0.1142,6.54,0.0011,0,SULIT
15,200,3,0.6,8,15,17.00,0.1112,6.37,0.0009,0,SULIT
15,200,3,0.6,8.5,15,17.24,0.1081,6.20,0.0007,0,SULIT
15,200,3,0.6,9,15,17.49,0.1051,6.02,0.0005,0,SULIT
15,200,3,0.6,9.5,15,17.76,0.1020,5.84,0.0004,0,SULIT
15,200,3,0.6,10,15,18.03,0.0990,5.67,0.0003,0,SULIT
15,200,3,0.6,-10,15.5,18.45,0.0977,5.60,0.0002,0,SULIT
15,200,3,0.6,-9.5,15.5,18.18,0.1006,5.76,0.0003,0,SULIT
15,200,3,0.6,-9,15.5,17.92,0.1035,5.93,0.0003,0,SULIT
15,200,3,0.6,-8.5,15.5,17.68,0.1064,6.09,0.0004,0,SULIT
15,200,3,0.6,-8,15.5,17.44,0.1092,6.26,0.0006,0,SULIT
15,200,3,0.6,-7.5,15.5,17.22,0.1121,6.42,0.0007,0,SULIT
15,200,3,0.6,-7,15.5,17.01,0.1148,6.58,0.0009,0,SULIT
15,200,3,0.6,-6.5,15.5,16.81,0.1176,6.74,0.0011,0,SULIT
15,200,3,0.6,-6,15.5,16.62,0.1202,6.89,0.0013,0,SULIT
15,200,3,0.6,-5.5,15.5,16.45,0.1227,7.03,0.0015,0,SULIT
15,200,3,0.6,-5,15.5,16.29,0.1251,7.17,0.0018,0,SULIT
15,200,3,0.6,-4.5,15.5,16.14,0.1274,7.30,0.0021,0,SULIT
15,200,3,0.6,-4,15.5,16.01,0.1295,7.42,0.0024,0,SULIT
15,200,3,0.6,-3.5,15.5,15.89,0.1313,7.53,0.0028,0,SULIT
15,200,3,0.6,-3,15.5,15.79,0.1330,7.62,0.0031,0,SULIT
15,200,3,0.6,-2.5,15.5,15.70,0.1345,7.71,0.0034,0,SULIT
15,200,3,0.6,-2,15.5,15.63,0.1357,7.78,0.0037,0,SULIT
15,200,3,0.6,-1.5,15.5,15.57,0.1367,7.83,0.0040,0,SULIT
15,200,3,0.6,-1,15.5,15.53,0.1374,7.87,0.0042,0,SULIT
15,200,3,0.6,-0.5,15.5,15.51,0.1378,7.90,0.0044,0,SULIT
15,200,3,0.6,0,15.5,15.50,0.1379,7.90,0.0045,0,SULIT
15,200,3,0.6,0.5,15.5,15.51,0.1378,7.90,0.0044,0,SULIT
15,200,3,0.6,1,15.5,15.53,0.1374,7.87,0.0042,0,SULIT
15,200,3,0.6,1.5,15.5,15.57,0.1367,7.83,0.0040,0,SULIT
15,200,3,0.6,2,15.5,15.63,0.1357,7.78,0.0037,0,SULIT
15,200,3,0.6,2.5,15.5,15.70,0.1345,7.71,0.0034,0,SULIT
15,200,3,0.6,3,15.5,15.79,0.1330,7.62,0.0031,0,SULIT
15,200,3,0.6,3.5,15.5,15.89,0.1313,7.53,0.0028,0,SULIT
15,200,3,0.6,4,15.5,16.01,0.1295,7.42,0.0024,0,SULIT
15,200,3,0.6,4.5,15.5,16.14,0.1274,7.30,0.0021,0,SULIT
15,200,3,0.6,5,15.5,16.29,0.1251,7.17,0.0018,0,SULIT
15,200,3,0.6,5.5,15.5,16.45,0.1227,7.03,0.0015,0,SULIT
15,200,3,0.6,6,15.5,16.62,0.1202,6.89,0.0013,0,SULIT
15,200,3,0.6,6.5,15.5,16.81,0.1176,6.74,0.0011,0,SULIT
15,200,3,0.6,7,15.5,17.01,0.1148,6.58,0.0009,0,SULIT
15,200,3,0.6,7.5,15.5,17.22,0.1121,6.42,0.0007,0,SULIT
15,200,3,0.6,8,15.5,17.44,0.1092,6.26,0.0006,0,SULIT
15,200,3,0.6,8.5,15.5,17.68,0.1064,6.09,0.0004,0,SULIT
15,200,3,0.6,9,15.5,17.92,0.1035,5.93,0.0003,0,SULIT
15,200,3,0.6,9.5,15.5,18.18,0.1006,5.76,0.0003,0,SULIT
15,200,3,0.6,10,15.5,18.45,0.0977,5.60,0.0002,0,SULIT
15,200,3,0.6,-10,16,18.87,0.0965,5.53,0.0001,0,SULIT
15,200,3,0.6,-9.5,16,18.61,0.0992,5.68,0.0002,0,SULIT
15,200,3,0.6,-9,16,18.36,0.1019,5.84,0.0002,0,SULIT
15,200,3,0.6,-8.5,16,18.12,0.1046,5.99,0.0003,0,SULIT
15,200,3,0.6,-8,16,17.89,0.1073,6.15,0.0004,0,SULIT
15,200,3,0.6,-7.5,16,17.67,0.1099,6.30,0.0004,0,SULIT
15,200,3,0.6,-7,16,17.46,0.1125,6.45,0.0005,0,SULIT
15,200,3,0.6,-6.5,16,17.27,0.1150,6.59,0.0007,0,SULIT
15,200,3,0.6,-6,16,17.09,0.1175,6.73,0.0008,0,SULIT
15,200,3,0.6,-5.5,16,16.92,0.1198,6.86,0.0010,0,SULIT
15,200,3,0.6,-5,16,16.76,0.1220,6.99,0.0011,0,SULIT
15,200,3,0.6,-4.5,16,16.62,0.1241,7.11,0.0013,0,SULIT
15,200,3,0.6,-4,16,16.49,0.1260,7.22,0.0015,0,SULIT
15,200,3,0.6,-3.5,16,16.38,0.1277,7.32,0.0017,0,SULIT
15,200,3,0.6,-3,16,16.28,0.1293,7.41,0.0019,0,SULIT
15,200,3,0.6,-2.5,16,16.19,0.1306,7.48,0.0021,0,SULIT
15,200,3,0.6,-2,16,16.12,0.1317,7.55,0.0023,0,SULIT
15,200,3,0.6,-1.5,16,16.07,0.1326,7.60,0.0025,0,SULIT
15,200,3,0.6,-1,16,16.03,0.1333,7.64,0.0026,0,SULIT
15,200,3,0.6,-0.5,16,16.01,0.1336,7.66,0.0027,0,SULIT
15,200,3,0.6,0,16,16.00,0.1338,7.66,0.0028,0,SULIT
15,200,3,0.6,0.5,16,16.01,0.1336,7.66,0.0027,0,SULIT
15,200,3,0.6,1,16,16.03,0.1333,7.64,0.0026,0,SULIT
15,200,3,0.6,1.5,16,16.07,0.1326,7.60,0.0025,0,SULIT
15,200,3,0.6,2,16,16.12,0.1317,7.55,0.0023,0,SULIT
15,200,3,0.6,2.5,16,16.19,0.1306,7.48,0.0021,0,SULIT
15,200,3,0.6,3,16,16.28,0.1293,7.41,0.0019,0,SULIT
15,200,3,0.6,3.5,16,16.38,0.1277,7.32,0.0017,0,SULIT
15,200,3,0.6,4,16,16.49,0.1260,7.22,0.0015,0,SULIT
15,200,3,0.6,4.5,16,16.62,0.1241,7.11,0.0013,0,SULIT
15,200,3,0.6,5,16,16.76,0.1220,6.99,0.0011,0,SULIT
15,200,3,0.6,5.5,16,16.92,0.1198,6.86,0.0010,0,SULIT
15,200,3,0.6,6,16,17.09,0.1175,6.73,0.0008,0,SULIT
15,200,3,0.6,6.5,16,17.27,0.1150,6.59,0.0007,0,SULIT
15,200,3,0.6,7,16,17.46,0.1125,6.45,0.0005,0,SULIT
15,200,3,0.6,7.5,16,17.67,0.1099,6.30,0.0004,0,SULIT
15,200,3,0.6,8,16,17.89,0.1073,6.15,0.0004,0,SULIT
15,200,3,0.6,8.5,16,18.12,0.1046,5.99,0.0003,0,SULIT
15,200,3,0.6,9,16,18.36,0.1019,5.84,0.0002,0,SULIT
15,200,3,0.6,9.5,16,18.61,0.0992,5.68,0.0002,0,SULIT
15,200,3,0.6,10,16,18.87,0.0965,5.53,0.0001,0,SULIT
15,200,3,0.6,-10,16.5,19.29,0.0952,5.46,0.0001,0,SULIT
15,200,3,0.6,-9.5,16.5,19.04,0.0978,5.60,0.0001,0,SULIT
15,200,3,0.6,-9,16.5,18.79,0.1003,5.75,0.0001,0,SULIT
15,200,3,0.6,-8.5,16.5,18.56,0.1029,5.89,0.0002,0,SULIT
15,200,3,0.6,-8,16.5,18.34,0.1054,6.04,0.0002,0,SULIT
15,200,3,0.6,-7.5,16.5,18.12,0.1078,6.18,0.0003,0,SULIT
15,200,3,0.6,-7,16.5,17.92,0.1102,6.32,0.0003,0,SULIT
15,200,3,0.6,-6.5,16.5,17.73,0.1126,6.45,0.0004,0,SULIT
15,200,3,0.6,-6,16.5,17.56,0.1148,6.58,0.0005,0,SULIT
15,200,3,0.6,-5.5,16.5,17.39,0.1170,6.70,0.0006,0,SULIT
15,200,3,0.6,-5,16.5,17.24,0.1191,6.82,0.0007,0,SULIT
15,200,3,0.6,-4.5,16.5,17.10,0.1210,6.93,0.0008,0,SULIT
15,200,3,0.6,-4,16.5,16.98,0.1227,7.03,0.0009,0,SULIT
15,200,3,0.6,-3.5,16.5,16.87,0.1243,7.12,0.0011,0,SULIT
15,200,3,0.6,-3,16.5,16.77,0.1257,7.20,0.0012,0,SULIT
15,200,3,0.6,-2.5,16.5,16.69,0.1270,7.27,0.0013,0,SULIT
15,200,3,0.6,-2,16.5,16.62,0.1280,7.33,0.0014,0,SULIT
15,200,3,0.6,-1.5,16.5,16.57,0.1288,7.38,0.0015,0,SULIT
15,200,3,0.6,-1,16.5,16.53,0.1294,7.41,0.0016,0,SULIT
15,200,3,0.6,-0.5,16.5,16.51,0.1297,7.43,0.0017,0,SULIT
15,200,3,0.6,0,16.5,16.50,0.1298,7.44,0.0017,0,SULIT
15,200,3,0.6,0.5,16.5,16.51,0.1297,7.43,0.0017,0,SULIT
15,200,3,0.6,1,16.5,16.53,0.1294,7.41,0.0016,0,SULIT
15,200,3,0.6,1.5,16.5,16.57,0.1288,7.38,0.0015,0,SULIT
15,200,3,0.6,2,16.5,16.62,0.1280,7.33,0.0014,0,SULIT
15,200,3,0.6,2.5,16.5,16.69,0.1270,7.27,0.0013,0,SULIT
15,200,3,0.6,3,16.5,16.77,0.1257,7.20,0.0012,0,SULIT
15,200,3,0.6,3.5,16.5,16.87,0.1243,7.12,0.0011,0,SULIT
15,200,3,0.6,4,16.5,16.98,0.1227,7.03,0.0009,0,SULIT
15,200,3,0.6,4.5,16.5,17.10,0.1210,6.93,0.0008,0,SULIT
15,200,3,0.6,5,16.5,17.24,0.1191,6.82,0.0007,0,SULIT
15,200,3,0.6,5.5,16.5,17.39,0.1170,6.70,0.0006,0,SULIT
15,200,3,0.6,6,16.5,17.56,0.1148,6.58,0.0005,0,SULIT
15,200,3,0.6,6.5,16.5,17.73,0.1126,6.45,0.0004,0,SULIT
15,200,3,0.6,7,16.5,17.92,0.1102,6.32,0.0003,0,SULIT
15,200,3,0.6,7.5,16.5,18.12,0.1078,6.18,0.0003,0,SULIT
15,200,3,0.6,8,16.5,18.34,0.1054,6.04,0.0002,0,SULIT
15,200,3,0.6,8.5,16.5,18.56,0.1029,5.89,0.0002,0,SULIT
15,200,3,0.6,9,16.5,18.79,0.1003,5.75,0.0001,0,SULIT
15,200,3,0.6,9.5,16.5,19.04,0.0978,5.60,0.0001,0,SULIT
15,200,3,0.6,10,16.5,19.29,0.0952,5.46,0.0001,0,SULIT
15,200,3,0.6,-10,17,19.72,0.0940,5.38,0.0001,0,SULIT
15,200,3,0.6,-9.5,17,19.47,0.0964,5.52,0.0001,0,SULIT
15,200,3,0.6,-9,17,19.24,0.0988,5.66,0.0001,0,SULIT
15,200,3,0.6,-8.5,17,19.01,0.1011,5.79,0.0001,0,SULIT
15,200,3,0.6,-8,17,18.79,0.1035,5.93,0.0001,0,SULIT
15,200,3,0.6,-7.5,17,18.58,0.1058,6.06,0.0002,0,SULIT
15,200,3,0.6,-7,17,18.38,0.1080,6.19,0.0002,0,SULIT
15,200,3,0.6,-6.5,17,18.20,0.1102,6.31,0.0003,0,SULIT
15,200,3,0.6,-6,17,18.03,0.1123,6.44,0.0003,0,SULIT
15,200,3,0.6,-5.5,17,17.87,0.1143,6.55,0.0004,0,SULIT
15,200,3,0.6,-5,17,17.72,0.1162,6.66,0.0004,0,SULIT
15,200,3,0.6,-4.5,17,17.59,0.1180,6.76,0.0005,0,SULIT
15,200,3,0.6,-4,17,17.46,0.1196,6.85,0.0006,0,SULIT
15,200,3,0.6,-3.5,17,17.36,0.1211,6.94,0.0007,0,SULIT
15,200,3,0.6,-3,17,17.26,0.1224,7.01,0.0007,0,SULIT
15,200,3,0.6,-2.5,17,17.18,0.1235,7.08,0.0008,0,SULIT
15,200,3,0.6,-2,17,17.12,0.1244,7.13,0.0009,0,SULIT
15,200,3,0.6,-1.5,17,17.07,0.1252,7.17,0.0009,0,SULIT
15,200,3,0.6,-1,17,17.03,0.1257,7.20,0.0010,0,SULIT
15,200,3,0.6,-0.5,17,17.01,0.1260,7.22,0.0010,0,SULIT
15,200,3,0.6,0,17,17.00,0.1261,7.23,0.0010,0,SULIT
15,200,3,0.6,0.5,17,17.01,0.1260,7.22,0.0010,0,SULIT
15,200,3,0.6,1,17,17.03,0.1257,7.20,0.0010,0,SULIT
15,200,3,0.6,1.5,17,17.07,0.1252,7.17,0.0009,0,SULIT
15,200,3,0.6,2,17,17.12,0.1244,7.13,0.0009,0,SULIT
15,200,3,0.6,2.5,17,17.18,0.1235,7.08,0.0008,0,SULIT
15,200,3,0.6,3,17,17.26,0.1224,7.01,0.0007,0,SULIT
15,200,3,0.6,3.5,17,17.36,0.1211,6.94,0.0007,0,SULIT
15,200,3,0.6,4,17,17.46,0.1196,6.85,0.0006,0,SULIT
15,200,3,0.6,4.5,17,17.59,0.1180,6.76,0.0005,0,SULIT
15,200,3,0.6,5,17,17.72,0.1162,6.66,0.0004,0,SULIT
15,200,3,0.6,5.5,17,17.87,0.1143,6.55,0.0004,0,SULIT
15,200,3,0.6,6,17,18.03,0.1123,6.44,0.0003,0,SULIT
15,200,3,0.6,6.5,17,18.20,0.1102,6.31,0.0003,0,SULIT
15,200,3,0.6,7,17,18.38,0.1080,6.19,0.0002,0,SULIT
15,200,3,0.6,7.5,17,18.58,0.1058,6.06,0.0002,0,SULIT
15,200,3,0.6,8,17,18.79,0.1035,5.93,0.0001,0,SULIT
15,200,3,0.6,8.5,17,19.01,0.1011,5.79,0.0001,0,SULIT
15,200,3,0.6,9,17,19.24,0.0988,5.66,0.0001,0,SULIT
15,200,3,0.6,9.5,17,19.47,0.0964,5.52,0.0001,0,SULIT
15,200,3,0.6,10,17,19.72,0.0940,5.38,0.0001,0,SULIT
15,200,3,0.6,-10,17.5,20.16,0.0927,5.31,0.0000,0,SULIT
15,200,3,0.6,-9.5,17.5,19.91,0.0949,5.44,0.0000,0,SULIT
15,200,3,0.6,-9,17.5,19.68,0.0972,5.57,0.0001,0,SULIT
15,200,3,0.6,-8.5,17.5,19.46,0.0994,5.70,0.0001,0,SULIT
15,200,3,0.6,-8,17.5,19.24,0.1016,5.82,0.0001,0,SULIT
15,200,3,0.6,-7.5,17.5,19.04,0.1038,5.95,0.0001,0,SULIT
15,200,3,0.6,-7,17.5,18.85,0.1059,6.07,0.0001,0,SULIT
15,200,3,0.6,-6.5,17.5,18.67,0.1079,6.18,0.0002,0,SULIT
15,200,3,0.6,-6,17.5,18.50,0.1099,6.30,0.0002,0,SULIT
15,200,3,0.6,-5.5,17.5,18.34,0.1117,6.40,0.0002,0,SULIT
15,200,3,0.6,-5,17.5,18.20,0.1135,6.50,0.0003,0,SULIT
15,200,3,0.6,-4.5,17.5,18.07,0.1151,6.60,0.0003,0,SULIT
15,200,3,0.6,-4,17.5,17.95,0.1166,6.68,0.0004,0,SULIT
15,200,3,0.6,-3.5,17.5,17.85,0.1180,6.76,0.0004,0,SULIT
15,200,3,0.6,-3,17.5,17.76,0.1192,6.83,0.0005,0,SULIT
15,200,3,0.6,-2.5,17.5,17.68,0.1202,6.89,0.0005,0,SULIT
15,200,3,0.6,-2,17.5,17.61,0.1211,6.94,0.0005,0,SULIT
15,200,3,0.6,-1.5,17.5,17.56,0.1218,6.98,0.0006,0,SULIT
15,200,3,0.6,-1,17.5,17.53,0.1222,7.00,0.0006,0,SULIT
15,200,3,0.6,-0.5,17.5,17.51,0.1225,7.02,0.0006,0,SULIT
15,200,3,0.6,0,17.5,17.50,0.1226,7.03,0.0006,0,SULIT
15,200,3,0.6,0.5,17.5,17.51,0.1225,7.02,0.0006,0,SULIT
